district,year,metric,value
성동구,2015,발생건수 (건),1227.0
성동구,2015,부상자수 (명),1725.0
성동구,2015,사망자수 (명),8.0
성동구,2015,인구 10만명당 부상자수 (명),565.5
성동구,2015,인구 10만명당 사망자수 (명),2.6
성동구,2015,자동차 1만대당 발생건수 (건),105.8
성동구,2016,발생건수 (건),1099.0
성동구,2016,부상자수 (명),1541.0
성동구,2016,사망자수 (명),15.0
성동구,2016,인구 10만명당 부상자수 (명),501.7
성동구,2016,인구 10만명당 사망자수 (명),4.9
성동구,2016,자동차 1만대당 발생건수 (건),91.6
성동구,2017,발생건수 (건),1076.0
성동구,2017,부상자수 (명),1501.0
성동구,2017,사망자수 (명),15.0
성동구,2017,인구 10만명당 부상자수 (명),480.0
성동구,2017,인구 10만명당 사망자수 (명),4.8
성동구,2017,자동차 1만대당 발생건수 (건),86.9
성동구,2018,발생건수 (건),1143.0
성동구,2018,부상자수 (명),1561.0
성동구,2018,사망자수 (명),9.0
성동구,2018,인구 10만명당 부상자수 (명),493.3
성동구,2018,인구 10만명당 사망자수 (명),2.8
성동구,2018,자동차 1만대당 발생건수 (건),90.2
성동구,2019,발생건수 (건),1091.0
성동구,2019,부상자수 (명),1439.0
성동구,2019,사망자수 (명),13.0
성동구,2019,인구 10만명당 부상자수 (명),465.7
성동구,2019,인구 10만명당 사망자수 (명),4.2
성동구,2019,자동차 1만대당 발생건수 (건),86.3
성동구,2020,발생건수 (건),1119.0
성동구,2020,부상자수 (명),1481.0
성동구,2020,사망자수 (명),9.0
성동구,2020,인구 10만명당 부상자수 (명),492.8
성동구,2020,인구 10만명당 사망자수 (명),3.0
성동구,2020,자동차 1만대당 발생건수 (건),88.7
성동구,2021,발생건수 (건),1057.0
성동구,2021,부상자수 (명),1362.0
성동구,2021,사망자수 (명),8.0
성동구,2021,인구 10만명당 부상자수 (명),465.4
성동구,2021,인구 10만명당 사망자수 (명),2.7
성동구,2021,자동차 1만대당 발생건수 (건),84.6
성동구,2022,발생건수 (건),948.0
성동구,2022,부상자수 (명),1222.0
성동구,2022,사망자수 (명),8.0
성동구,2022,인구 10만명당 부상자수 (명),424.0
성동구,2022,인구 10만명당 사망자수 (명),2.8
성동구,2022,자동차 1만대당 발생건수 (건),78.0
성동구,2023,발생건수 (건),919.0
성동구,2023,부상자수 (명),1221.0
성동구,2023,사망자수 (명),6.0
성동구,2023,인구 10만명당 부상자수 (명),428.8
성동구,2023,인구 10만명당 사망자수 (명),2.1
성동구,2023,자동차 1만대당 발생건수 (건),75.8
성북구,2005,발생건수 (건),1550.0
성북구,2005,부상자수 (명),2251.0
성북구,2005,사망자수 (명),19.0
성북구,2005,인구 10만명당 부상자수 (명),481.7
성북구,2005,인구 10만명당 사망자수 (명),4.1
성북구,2005,자동차 1만대당 발생건수 (건),123.0
성북구,2006,발생건수 (건),1564.0
성북구,2006,부상자수 (명),2248.0
성북구,2006,사망자수 (명),24.0
성북구,2006,인구 10만명당 부상자수 (명),469.8
성북구,2006,인구 10만명당 사망자수 (명),5.0
성북구,2006,자동차 1만대당 발생건수 (건),119.7
성북구,2007,발생건수 (건),1391.0
성북구,2007,부상자수 (명),1943.0
성북구,2007,사망자수 (명),9.0
성북구,2007,인구 10만명당 부상자수 (명),407.0
성북구,2007,인구 10만명당 사망자수 (명),1.9
성북구,2007,자동차 1만대당 발생건수 (건),105.1
성북구,2008,발생건수 (건),1781.0
성북구,2008,부상자수 (명),2506.0
성북구,2008,사망자수 (명),19.0
성북구,2008,인구 10만명당 부상자수 (명),520.5
성북구,2008,인구 10만명당 사망자수 (명),3.9
성북구,2008,자동차 1만대당 발생건수 (건),133.8
성북구,2009,발생건수 (건),1905.0
성북구,2009,부상자수 (명),2617.0
성북구,2009,사망자수 (명),15.0
성북구,2009,인구 10만명당 부상자수 (명),540.2
성북구,2009,인구 10만명당 사망자수 (명),3.1
성북구,2009,자동차 1만대당 발생건수 (건),139.1
성북구,2010,발생건수 (건),1611.0
성북구,2010,부상자수 (명),2197.0
성북구,2010,사망자수 (명),10.0
성북구,2010,인구 10만명당 부상자수 (명),441.4
성북구,2010,인구 10만명당 사망자수 (명),2.0
성북구,2010,자동차 1만대당 발생건수 (건),114.8
성북구,2011,발생건수 (건),1569.0
성북구,2011,부상자수 (명),2103.0
성북구,2011,사망자수 (명),22.0
성북구,2011,인구 10만명당 부상자수 (명),425.3
성북구,2011,인구 10만명당 사망자수 (명),4.4
성북구,2011,자동차 1만대당 발생건수 (건),111.2
성북구,2012,발생건수 (건),1572.0
성북구,2012,부상자수 (명),2055.0
성북구,2012,사망자수 (명),11.0
성북구,2012,인구 10만명당 부상자수 (명),418.8
성북구,2012,인구 10만명당 사망자수 (명),2.2
성북구,2012,자동차 1만대당 발생건수 (건),110.1
성북구,2013,발생건수 (건),1536.0
성북구,2013,부상자수 (명),2149.0
성북구,2013,사망자수 (명),9.0
성북구,2013,인구 10만명당 부상자수 (명),442.8
성북구,2013,인구 10만명당 사망자수 (명),1.9
성북구,2013,자동차 1만대당 발생건수 (건),107.4
성북구,2014,발생건수 (건),1664.0
성북구,2014,부상자수 (명),2227.0
성북구,2014,사망자수 (명),17.0
성북구,2014,인구 10만명당 부상자수 (명),467.9
성북구,2014,인구 10만명당 사망자수 (명),3.6
성북구,2014,자동차 1만대당 발생건수 (건),116.7
성북구,2015,발생건수 (건),1680.0
성북구,2015,부상자수 (명),2286.0
성북구,2015,사망자수 (명),19.0
성북구,2015,인구 10만명당 부상자수 (명),486.8
성북구,2015,인구 10만명당 사망자수 (명),4.1
성북구,2015,자동차 1만대당 발생건수 (건),117.5
성북구,2016,발생건수 (건),1618.0
성북구,2016,부상자수 (명),2106.0
성북구,2016,사망자수 (명),13.0
성북구,2016,인구 10만명당 부상자수 (명),456.2
성북구,2016,인구 10만명당 사망자수 (명),2.8
성북구,2016,자동차 1만대당 발생건수 (건),113.4
성북구,2017,발생건수 (건),1557.0
성북구,2017,부상자수 (명),2068.0
성북구,2017,사망자수 (명),17.0
성북구,2017,인구 10만명당 부상자수 (명),454.1
성북구,2017,인구 10만명당 사망자수 (명),3.7
성북구,2017,자동차 1만대당 발생건수 (건),108.5
성북구,2018,발생건수 (건),1427.0
성북구,2018,부상자수 (명),1980.0
성북구,2018,사망자수 (명),14.0
성북구,2018,인구 10만명당 부상자수 (명),442.3
성북구,2018,인구 10만명당 사망자수 (명),3.1
성북구,2018,자동차 1만대당 발생건수 (건),99.9
성북구,2019,발생건수 (건),1509.0
성북구,2019,부상자수 (명),2007.0
성북구,2019,사망자수 (명),8.0
성북구,2019,인구 10만명당 부상자수 (명),441.3
성북구,2019,인구 10만명당 사망자수 (명),1.8
성북구,2019,자동차 1만대당 발생건수 (건),103.5
성북구,2020,발생건수 (건),1275.0
성북구,2020,부상자수 (명),1622.0
성북구,2020,사망자수 (명),7.0
성북구,2020,인구 10만명당 부상자수 (명),362.8
성북구,2020,인구 10만명당 사망자수 (명),1.6
성북구,2020,자동차 1만대당 발생건수 (건),86.9
성북구,2021,발생건수 (건),1285.0
성북구,2021,부상자수 (명),1606.0
성북구,2021,사망자수 (명),15.0
성북구,2021,인구 10만명당 부상자수 (명),364.9
성북구,2021,인구 10만명당 사망자수 (명),3.4
성북구,2021,자동차 1만대당 발생건수 (건),88.7
성북구,2022,발생건수 (건),1288.0
성북구,2022,부상자수 (명),1626.0
성북구,2022,사망자수 (명),8.0
성북구,2022,인구 10만명당 부상자수 (명),367.9
성북구,2022,인구 10만명당 사망자수 (명),1.8
성북구,2022,자동차 1만대당 발생건수 (건),87.9
성북구,2023,발생건수 (건),1256.0
성북구,2023,부상자수 (명),1581.0
성북구,2023,사망자수 (명),8.0
성북구,2023,인구 10만명당 부상자수 (명),360.8
성북구,2023,인구 10만명당 사망자수 (명),1.8
성북구,2023,자동차 1만대당 발생건수 (건),85.9
송파구,2005,발생건수 (건),2508.0
송파구,2005,부상자수 (명),3706.0
송파구,2005,사망자수 (명),27.0
송파구,2005,인구 10만명당 부상자수 (명),607.5
송파구,2005,인구 10만명당 사망자수 (명),4.4
송파구,2005,자동차 1만대당 발생건수 (건),124.4
송파구,2006,발생건수 (건),2487.0
송파구,2006,부상자수 (명),3720.0
송파구,2006,사망자수 (명),27.0
송파구,2006,인구 10만명당 부상자수 (명),607.3
송파구,2006,인구 10만명당 사망자수 (명),4.4
송파구,2006,자동차 1만대당 발생건수 (건),122.4
송파구,2007,발생건수 (건),2491.0
송파구,2007,부상자수 (명),3609.0
송파구,2007,사망자수 (명),17.0
송파구,2007,인구 10만명당 부상자수 (명),572.2
송파구,2007,인구 10만명당 사망자수 (명),2.7
송파구,2007,자동차 1만대당 발생건수 (건),119.5
송파구,2008,발생건수 (건),2622.0
송파구,2008,부상자수 (명),3925.0
송파구,2008,사망자수 (명),30.0
송파구,2008,인구 10만명당 부상자수 (명),580.1
송파구,2008,인구 10만명당 사망자수 (명),4.4
송파구,2008,자동차 1만대당 발생건수 (건),118.4
송파구,2009,발생건수 (건),2739.0
송파구,2009,부상자수 (명),4084.0
송파구,2009,사망자수 (명),22.0
송파구,2009,인구 10만명당 부상자수 (명),592.5
송파구,2009,인구 10만명당 사망자수 (명),3.2
송파구,2009,자동차 1만대당 발생건수 (건),120.2
송파구,2010,발생건수 (건),2573.0
송파구,2010,부상자수 (명),3742.0
송파구,2010,사망자수 (명),16.0
송파구,2010,인구 10만명당 부상자수 (명),539.9
송파구,2010,인구 10만명당 사망자수 (명),2.3
송파구,2010,자동차 1만대당 발생건수 (건),112.0
송파구,2011,발생건수 (건),2554.0
송파구,2011,부상자수 (명),3632.0
송파구,2011,사망자수 (명),36.0
송파구,2011,인구 10만명당 부상자수 (명),526.0
송파구,2011,인구 10만명당 사망자수 (명),5.2
송파구,2011,자동차 1만대당 발생건수 (건),110.4
송파구,2012,발생건수 (건),2844.0
송파구,2012,부상자수 (명),4060.0
송파구,2012,사망자수 (명),14.0
송파구,2012,인구 10만명당 부상자수 (명),596.9
송파구,2012,인구 10만명당 사망자수 (명),2.1
송파구,2012,자동차 1만대당 발생건수 (건),123.1
송파구,2013,발생건수 (건),2473.0
송파구,2013,부상자수 (명),3556.0
송파구,2013,사망자수 (명),21.0
송파구,2013,인구 10만명당 부상자수 (명),526.8
송파구,2013,인구 10만명당 사망자수 (명),3.1
송파구,2013,자동차 1만대당 발생건수 (건),106.8
송파구,2014,발생건수 (건),2608.0
송파구,2014,부상자수 (명),3635.0
송파구,2014,사망자수 (명),24.0
송파구,2014,인구 10만명당 부상자수 (명),541.1
송파구,2014,인구 10만명당 사망자수 (명),3.6
송파구,2014,자동차 1만대당 발생건수 (건),111.2
송파구,2015,발생건수 (건),2687.0
송파구,2015,부상자수 (명),3763.0
송파구,2015,사망자수 (명),16.0
송파구,2015,인구 10만명당 부상자수 (명),563.8
송파구,2015,인구 10만명당 사망자수 (명),2.4
송파구,2015,자동차 1만대당 발생건수 (건),113.2
송파구,2016,발생건수 (건),2598.0
송파구,2016,부상자수 (명),3646.0
송파구,2016,사망자수 (명),14.0
송파구,2016,인구 10만명당 부상자수 (명),548.3
송파구,2016,인구 10만명당 사망자수 (명),2.1
송파구,2016,자동차 1만대당 발생건수 (건),107.7
송파구,2017,발생건수 (건),2758.0
송파구,2017,부상자수 (명),3805.0
송파구,2017,사망자수 (명),23.0
송파구,2017,인구 10만명당 부상자수 (명),566.9
송파구,2017,인구 10만명당 사망자수 (명),3.4
송파구,2017,자동차 1만대당 발생건수 (건),109.9
송파구,2018,발생건수 (건),2860.0
송파구,2018,부상자수 (명),3932.0
송파구,2018,사망자수 (명),27.0
송파구,2018,인구 10만명당 부상자수 (명),583.8
송파구,2018,인구 10만명당 사망자수 (명),4.0
송파구,2018,자동차 1만대당 발생건수 (건),111.9
송파구,2019,발생건수 (건),2892.0
송파구,2019,부상자수 (명),4003.0
송파구,2019,사망자수 (명),13.0
송파구,2019,인구 10만명당 부상자수 (명),586.3
송파구,2019,인구 10만명당 사망자수 (명),1.9
송파구,2019,자동차 1만대당 발생건수 (건),110.4
송파구,2020,발생건수 (건),2595.0
송파구,2020,부상자수 (명),3509.0
송파구,2020,사망자수 (명),11.0
송파구,2020,인구 10만명당 부상자수 (명),520.7
송파구,2020,인구 10만명당 사망자수 (명),1.6
송파구,2020,자동차 1만대당 발생건수 (건),97.3
송파구,2021,발생건수 (건),2607.0
송파구,2021,부상자수 (명),3509.0
송파구,2021,사망자수 (명),14.0
송파구,2021,인구 10만명당 부상자수 (명),528.5
송파구,2021,인구 10만명당 사망자수 (명),2.1
송파구,2021,자동차 1만대당 발생건수 (건),97.6
송파구,2022,발생건수 (건),2581.0
송파구,2022,부상자수 (명),3594.0
송파구,2022,사망자수 (명),9.0
송파구,2022,인구 10만명당 부상자수 (명),540.8
송파구,2022,인구 10만명당 사망자수 (명),1.4
송파구,2022,자동차 1만대당 발생건수 (건),95.7
송파구,2023,발생건수 (건),2614.0
송파구,2023,부상자수 (명),3603.0
송파구,2023,사망자수 (명),10.0
송파구,2023,인구 10만명당 부상자수 (명),545.9
송파구,2023,인구 10만명당 사망자수 (명),1.5
송파구,2023,자동차 1만대당 발생건수 (건),99.4
양천구,2005,발생건수 (건),1304.0
양천구,2005,부상자수 (명),1849.0
양천구,2005,사망자수 (명),16.0
양천구,2005,인구 10만명당 부상자수 (명),367.7
양천구,2005,인구 10만명당 사망자수 (명),3.2
양천구,2005,자동차 1만대당 발생건수 (건),85.0
양천구,2006,발생건수 (건),1273.0
양천구,2006,부상자수 (명),1878.0
양천구,2006,사망자수 (명),14.0
양천구,2006,인구 10만명당 부상자수 (명),371.4
양천구,2006,인구 10만명당 사망자수 (명),2.8
양천구,2006,자동차 1만대당 발생건수 (건),81.5
양천구,2007,발생건수 (건),1185.0
양천구,2007,부상자수 (명),1737.0
양천구,2007,사망자수 (명),16.0
양천구,2007,인구 10만명당 부상자수 (명),341.5
양천구,2007,인구 10만명당 사망자수 (명),3.1
양천구,2007,자동차 1만대당 발생건수 (건),74.4
양천구,2008,발생건수 (건),1533.0
양천구,2008,부상자수 (명),2122.0
양천구,2008,사망자수 (명),21.0
양천구,2008,인구 10만명당 부상자수 (명),417.8
양천구,2008,인구 10만명당 사망자수 (명),4.1
양천구,2008,자동차 1만대당 발생건수 (건),96.8
양천구,2009,발생건수 (건),1732.0
양천구,2009,부상자수 (명),2413.0
양천구,2009,사망자수 (명),18.0
양천구,2009,인구 10만명당 부상자수 (명),476.2
양천구,2009,인구 10만명당 사망자수 (명),3.6
양천구,2009,자동차 1만대당 발생건수 (건),106.4
양천구,2010,발생건수 (건),1463.0
양천구,2010,부상자수 (명),2070.0
양천구,2010,사망자수 (명),12.0
양천구,2010,인구 10만명당 부상자수 (명),409.7
양천구,2010,인구 10만명당 사망자수 (명),2.4
양천구,2010,자동차 1만대당 발생건수 (건),89.9
양천구,2011,발생건수 (건),1444.0
양천구,2011,부상자수 (명),2006.0
양천구,2011,사망자수 (명),14.0
양천구,2011,인구 10만명당 부상자수 (명),396.8
양천구,2011,인구 10만명당 사망자수 (명),2.8
양천구,2011,자동차 1만대당 발생건수 (건),88.7
양천구,2012,발생건수 (건),1418.0
양천구,2012,부상자수 (명),2036.0
양천구,2012,사망자수 (명),14.0
양천구,2012,인구 10만명당 부상자수 (명),406.8
양천구,2012,인구 10만명당 사망자수 (명),2.8
양천구,2012,자동차 1만대당 발생건수 (건),86.2
양천구,2013,발생건수 (건),1340.0
양천구,2013,부상자수 (명),1905.0
양천구,2013,사망자수 (명),14.0
양천구,2013,인구 10만명당 부상자수 (명),383.4
양천구,2013,인구 10만명당 사망자수 (명),2.8
양천구,2013,자동차 1만대당 발생건수 (건),81.2
양천구,2014,발생건수 (건),1466.0
양천구,2014,부상자수 (명),2000.0
양천구,2014,사망자수 (명),13.0
양천구,2014,인구 10만명당 부상자수 (명),407.6
양천구,2014,인구 10만명당 사망자수 (명),2.6
양천구,2014,자동차 1만대당 발생건수 (건),88.7
양천구,2015,발생건수 (건),1596.0
양천구,2015,부상자수 (명),2231.0
양천구,2015,사망자수 (명),14.0
양천구,2015,인구 10만명당 부상자수 (명),456.2
양천구,2015,인구 10만명당 사망자수 (명),2.9
양천구,2015,자동차 1만대당 발생건수 (건),95.3
양천구,2016,발생건수 (건),1493.0
양천구,2016,부상자수 (명),2056.0
양천구,2016,사망자수 (명),12.0
양천구,2016,인구 10만명당 부상자수 (명),426.7
양천구,2016,인구 10만명당 사망자수 (명),2.5
양천구,2016,자동차 1만대당 발생건수 (건),89.0
양천구,2017,발생건수 (건),1343.0
양천구,2017,부상자수 (명),1789.0
양천구,2017,사망자수 (명),13.0
양천구,2017,인구 10만명당 부상자수 (명),376.6
양천구,2017,인구 10만명당 사망자수 (명),2.7
양천구,2017,자동차 1만대당 발생건수 (건),79.3
양천구,2018,발생건수 (건),1428.0
양천구,2018,부상자수 (명),1939.0
양천구,2018,사망자수 (명),11.0
양천구,2018,인구 10만명당 부상자수 (명),414.2
양천구,2018,인구 10만명당 사망자수 (명),2.3
양천구,2018,자동차 1만대당 발생건수 (건),84.4
양천구,2019,발생건수 (건),1506.0
양천구,2019,부상자수 (명),2085.0
양천구,2019,사망자수 (명),11.0
양천구,2019,인구 10만명당 부상자수 (명),451.0
양천구,2019,인구 10만명당 사망자수 (명),2.4
양천구,2019,자동차 1만대당 발생건수 (건),89.4
양천구,2020,발생건수 (건),1344.0
양천구,2020,부상자수 (명),1829.0
양천구,2020,사망자수 (명),7.0
양천구,2020,인구 10만명당 부상자수 (명),399.5
양천구,2020,인구 10만명당 사망자수 (명),1.5
양천구,2020,자동차 1만대당 발생건수 (건),77.9
양천구,2021,발생건수 (건),1305.0
양천구,2021,부상자수 (명),1692.0
양천구,2021,사망자수 (명),14.0
양천구,2021,인구 10만명당 부상자수 (명),375.6
양천구,2021,인구 10만명당 사망자수 (명),3.1
양천구,2021,자동차 1만대당 발생건수 (건),77.9
양천구,2022,발생건수 (건),1165.0
양천구,2022,부상자수 (명),1529.0
양천구,2022,사망자수 (명),8.0
양천구,2022,인구 10만명당 부상자수 (명),344.4
양천구,2022,인구 10만명당 사망자수 (명),1.8
양천구,2022,자동차 1만대당 발생건수 (건),70.6
양천구,2023,발생건수 (건),1221.0
양천구,2023,부상자수 (명),1624.0
양천구,2023,사망자수 (명),5.0
양천구,2023,인구 10만명당 부상자수 (명),369.7
양천구,2023,인구 10만명당 사망자수 (명),1.1
양천구,2023,자동차 1만대당 발생건수 (건),74.3
영등포구,2005,발생건수 (건),2186.0
영등포구,2005,부상자수 (명),3281.0
영등포구,2005,사망자수 (명),32.0
영등포구,2005,인구 10만명당 부상자수 (명),778.7
영등포구,2005,인구 10만명당 사망자수 (명),7.6
영등포구,2005,자동차 1만대당 발생건수 (건),146.2
영등포구,2006,발생건수 (건),2166.0
영등포구,2006,부상자수 (명),3203.0
영등포구,2006,사망자수 (명),28.0
영등포구,2006,인구 10만명당 부상자수 (명),745.2
영등포구,2006,인구 10만명당 사망자수 (명),6.5
영등포구,2006,자동차 1만대당 발생건수 (건),141.2
영등포구,2007,발생건수 (건),2197.0
영등포구,2007,부상자수 (명),3262.0
영등포구,2007,사망자수 (명),35.0
영등포구,2007,인구 10만명당 부상자수 (명),742.8
영등포구,2007,인구 10만명당 사망자수 (명),8.0
영등포구,2007,자동차 1만대당 발생건수 (건),136.5
영등포구,2008,발생건수 (건),2211.0
영등포구,2008,부상자수 (명),3309.0
영등포구,2008,사망자수 (명),36.0
영등포구,2008,인구 10만명당 부상자수 (명),746.0
영등포구,2008,인구 10만명당 사망자수 (명),8.1
영등포구,2008,자동차 1만대당 발생건수 (건),134.9
영등포구,2009,발생건수 (건),2336.0
영등포구,2009,부상자수 (명),3448.0
영등포구,2009,사망자수 (명),33.0
영등포구,2009,인구 10만명당 부상자수 (명),780.5
영등포구,2009,인구 10만명당 사망자수 (명),7.5
영등포구,2009,자동차 1만대당 발생건수 (건),144.1
영등포구,2010,발생건수 (건),2253.0
영등포구,2010,부상자수 (명),3348.0
영등포구,2010,사망자수 (명),30.0
영등포구,2010,인구 10만명당 부상자수 (명),751.3
영등포구,2010,인구 10만명당 사망자수 (명),6.7
영등포구,2010,자동차 1만대당 발생건수 (건),141.7
영등포구,2011,발생건수 (건),2310.0
영등포구,2011,부상자수 (명),3326.0
영등포구,2011,사망자수 (명),28.0
영등포구,2011,인구 10만명당 부상자수 (명),756.7
영등포구,2011,인구 10만명당 사망자수 (명),6.4
영등포구,2011,자동차 1만대당 발생건수 (건),150.3
영등포구,2012,발생건수 (건),2179.0
영등포구,2012,부상자수 (명),3206.0
영등포구,2012,사망자수 (명),32.0
영등포구,2012,인구 10만명당 부상자수 (명),751.0
영등포구,2012,인구 10만명당 사망자수 (명),7.5
영등포구,2012,자동차 1만대당 발생건수 (건),140.9
영등포구,2013,발생건수 (건),2157.0
영등포구,2013,부상자수 (명),3128.0
영등포구,2013,사망자수 (명),29.0
영등포구,2013,인구 10만명당 부상자수 (명),742.0
영등포구,2013,인구 10만명당 사망자수 (명),6.9
영등포구,2013,자동차 1만대당 발생건수 (건),139.5
영등포구,2014,발생건수 (건),2193.0
영등포구,2014,부상자수 (명),3128.0
영등포구,2014,사망자수 (명),26.0
영등포구,2014,인구 10만명당 부상자수 (명),742.2
영등포구,2014,인구 10만명당 사망자수 (명),6.2
영등포구,2014,자동차 1만대당 발생건수 (건),139.6
영등포구,2015,발생건수 (건),2462.0
영등포구,2015,부상자수 (명),3564.0
영등포구,2015,사망자수 (명),28.0
영등포구,2015,인구 10만명당 부상자수 (명),853.0
영등포구,2015,인구 10만명당 사망자수 (명),6.7
영등포구,2015,자동차 1만대당 발생건수 (건),151.2
영등포구,2016,발생건수 (건),2403.0
영등포구,2016,부상자수 (명),3473.0
영등포구,2016,사망자수 (명),22.0
영등포구,2016,인구 10만명당 부상자수 (명),853.8
영등포구,2016,인구 10만명당 사망자수 (명),5.4
영등포구,2016,자동차 1만대당 발생건수 (건),147.5
영등포구,2017,발생건수 (건),2386.0
영등포구,2017,부상자수 (명),3519.0
영등포구,2017,사망자수 (명),22.0
영등포구,2017,인구 10만명당 부상자수 (명),875.3
영등포구,2017,인구 10만명당 사망자수 (명),5.5
영등포구,2017,자동차 1만대당 발생건수 (건),146.7
영등포구,2018,발생건수 (건),2493.0
영등포구,2018,부상자수 (명),3532.0
영등포구,2018,사망자수 (명),22.0
영등포구,2018,인구 10만명당 부상자수 (명),875.1
영등포구,2018,인구 10만명당 사망자수 (명),5.5
영등포구,2018,자동차 1만대당 발생건수 (건),155.5
영등포구,2019,발생건수 (건),2439.0
영등포구,2019,부상자수 (명),3451.0
영등포구,2019,사망자수 (명),11.0
영등포구,2019,인구 10만명당 부상자수 (명),860.6
영등포구,2019,인구 10만명당 사망자수 (명),2.7
영등포구,2019,자동차 1만대당 발생건수 (건),154.1
영등포구,2020,발생건수 (건),2208.0
영등포구,2020,부상자수 (명),3102.0
영등포구,2020,사망자수 (명),7.0
영등포구,2020,인구 10만명당 부상자수 (명),761.5
영등포구,2020,인구 10만명당 사망자수 (명),1.7
영등포구,2020,자동차 1만대당 발생건수 (건),135.3
영등포구,2021,발생건수 (건),2178.0
영등포구,2021,부상자수 (명),2967.0
영등포구,2021,사망자수 (명),15.0
영등포구,2021,인구 10만명당 부상자수 (명),740.1
영등포구,2021,인구 10만명당 사망자수 (명),3.7
영등포구,2021,자동차 1만대당 발생건수 (건),132.2
영등포구,2022,발생건수 (건),1998.0
영등포구,2022,부상자수 (명),2707.0
영등포구,2022,사망자수 (명),20.0
영등포구,2022,인구 10만명당 부상자수 (명),680.0
영등포구,2022,인구 10만명당 사망자수 (명),5.0
영등포구,2022,자동차 1만대당 발생건수 (건),125.2
영등포구,2023,발생건수 (건),1900.0
영등포구,2023,부상자수 (명),2619.0
영등포구,2023,사망자수 (명),7.0
영등포구,2023,인구 10만명당 부상자수 (명),658.4
영등포구,2023,인구 10만명당 사망자수 (명),1.8
영등포구,2023,자동차 1만대당 발생건수 (건),119.6
용산구,2005,발생건수 (건),1360.0
용산구,2005,부상자수 (명),2111.0
용산구,2005,사망자수 (명),20.0
용산구,2005,인구 10만명당 부상자수 (명),879.3
용산구,2005,인구 10만명당 사망자수 (명),8.3
용산구,2005,자동차 1만대당 발생건수 (건),158.1
용산구,2006,발생건수 (건),1329.0
용산구,2006,부상자수 (명),2034.0
용산구,2006,사망자수 (명),14.0
용산구,2006,인구 10만명당 부상자수 (명),836.9
용산구,2006,인구 10만명당 사망자수 (명),5.8
용산구,2006,자동차 1만대당 발생건수 (건),154.0
용산구,2007,발생건수 (건),1287.0
용산구,2007,부상자수 (명),2037.0
용산구,2007,사망자수 (명),20.0
용산구,2007,인구 10만명당 부상자수 (명),820.2
용산구,2007,인구 10만명당 사망자수 (명),8.1
용산구,2007,자동차 1만대당 발생건수 (건),147.0
용산구,2008,발생건수 (건),1233.0
용산구,2008,부상자수 (명),1805.0
용산구,2008,사망자수 (명),19.0
용산구,2008,인구 10만명당 부상자수 (명),719.0
용산구,2008,인구 10만명당 사망자수 (명),7.6
용산구,2008,자동차 1만대당 발생건수 (건),134.7
용산구,2009,발생건수 (건),1345.0
용산구,2009,부상자수 (명),1927.0
용산구,2009,사망자수 (명),20.0
용산구,2009,인구 10만명당 부상자수 (명),767.1
용산구,2009,인구 10만명당 사망자수 (명),8.0
용산구,2009,자동차 1만대당 발생건수 (건),147.3
용산구,2010,발생건수 (건),1245.0
용산구,2010,부상자수 (명),1738.0
용산구,2010,사망자수 (명),15.0
용산구,2010,인구 10만명당 부상자수 (명),675.9
용산구,2010,인구 10만명당 사망자수 (명),5.8
용산구,2010,자동차 1만대당 발생건수 (건),136.8
용산구,2011,발생건수 (건),1170.0
용산구,2011,부상자수 (명),1704.0
용산구,2011,사망자수 (명),9.0
용산구,2011,인구 10만명당 부상자수 (명),657.2
용산구,2011,인구 10만명당 사망자수 (명),3.5
용산구,2011,자동차 1만대당 발생건수 (건),126.9
용산구,2012,발생건수 (건),1203.0
용산구,2012,부상자수 (명),1809.0
용산구,2012,사망자수 (명),11.0
용산구,2012,인구 10만명당 부상자수 (명),708.6
용산구,2012,인구 10만명당 사망자수 (명),4.3
용산구,2012,자동차 1만대당 발생건수 (건),130.0
용산구,2013,발생건수 (건),1391.0
용산구,2013,부상자수 (명),2023.0
용산구,2013,사망자수 (명),13.0
용산구,2013,인구 10만명당 부상자수 (명),803.0
용산구,2013,인구 10만명당 사망자수 (명),5.2
용산구,2013,자동차 1만대당 발생건수 (건),150.6
용산구,2014,발생건수 (건),1350.0
용산구,2014,부상자수 (명),1971.0
용산구,2014,사망자수 (명),8.0
용산구,2014,인구 10만명당 부상자수 (명),788.7
용산구,2014,인구 10만명당 사망자수 (명),3.2
용산구,2014,자동차 1만대당 발생건수 (건),146.5
용산구,2015,발생건수 (건),1516.0
용산구,2015,부상자수 (명),2110.0
용산구,2015,사망자수 (명),18.0
용산구,2015,인구 10만명당 부상자수 (명),851.1
용산구,2015,인구 10만명당 사망자수 (명),7.3
용산구,2015,자동차 1만대당 발생건수 (건),163.6
용산구,2016,발생건수 (건),1428.0
용산구,2016,부상자수 (명),2069.0
용산구,2016,사망자수 (명),12.0
용산구,2016,인구 10만명당 부상자수 (명),844.1
용산구,2016,인구 10만명당 사망자수 (명),4.9
용산구,2016,자동차 1만대당 발생건수 (건),155.1
용산구,2017,발생건수 (건),1337.0
용산구,2017,부상자수 (명),1949.0
용산구,2017,사망자수 (명),12.0
용산구,2017,인구 10만명당 부상자수 (명),797.3
용산구,2017,인구 10만명당 사망자수 (명),4.9
용산구,2017,자동차 1만대당 발생건수 (건),142.9
용산구,2018,발생건수 (건),1330.0
용산구,2018,부상자수 (명),1852.0
용산구,2018,사망자수 (명),14.0
