자치구,년월,버스승객수,발생건수,사망자수,부상자수
은평구,2018-05,,90.0,0.0,123.0
은평구,2018-06,,102.0,0.0,133.0
은평구,2018-07,,101.0,1.0,138.0
은평구,2018-08,,107.0,1.0,149.0
은평구,2018-09,,112.0,3.0,135.0
은평구,2018-10,,102.0,1.0,136.0
은평구,2018-11,,94.0,0.0,126.0
은평구,2018-12,,101.0,2.0,165.0
은평구,2019-01,,83.0,1.0,115.0
은평구,2019-02,,74.0,0.0,94.0
은평구,2019-03,,85.0,1.0,122.0
은평구,2019-04,,88.0,0.0,108.0
은평구,2019-05,,107.0,1.0,134.0
은평구,2019-06,,92.0,0.0,113.0
은평구,2019-07,,84.0,0.0,105.0
은평구,2019-08,,91.0,2.0,115.0
은평구,2019-09,,99.0,0.0,141.0
은평구,2019-10,,103.0,1.0,139.0
은평구,2019-11,,110.0,0.0,139.0
은평구,2019-12,,103.0,1.0,139.0
은평구,2020-01,,73.0,1.0,127.0
은평구,2020-02,,83.0,2.0,117.0
은평구,2020-03,,68.0,0.0,100.0
은평구,2020-04,,74.0,0.0,110.0
은평구,2020-05,,74.0,0.0,140.0
은평구,2020-06,,75.0,3.0,99.0
은평구,2020-07,,81.0,1.0,112.0
은평구,2020-08,,85.0,2.0,124.0
은평구,2020-09,,98.0,3.0,154.0
은평구,2020-10,,92.0,0.0,135.0
은평구,2020-11,,79.0,1.0,106.0
은평구,2020-12,,71.0,1.0,91.0
은평구,2021-01,,76.0,0.0,104.0
은평구,2021-02,,74.0,0.0,105.0
은평구,2021-03,,61.0,1.0,85.0
은평구,2021-04,,71.0,1.0,93.0
은평구,2021-05,,88.0,1.0,126.0
은평구,2021-06,,77.0,2.0,95.0
은평구,2021-07,,76.0,1.0,96.0
은평구,2021-08,,80.0,1.0,106.0
은평구,2021-09,,80.0,2.0,118.0
은평구,2021-10,,69.0,1.0,128.0
은평구,2021-11,,67.0,0.0,87.0
은평구,2021-12,,48.0,1.0,75.0
은평구,2022-01,4675265.0,77.0,1.0,97.0
은평구,2022-02,4083231.0,54.0,0.0,86.0
은평구,2022-03,4647977.0,62.0,2.0,79.0
은평구,2022-04,5143462.0,75.0,1.0,97.0
은평구,2022-05,5500617.0,88.0,0.0,116.0
은평구,2022-06,5287472.0,87.0,2.0,108.0
은평구,2022-07,5577199.0,76.0,1.0,98.0
은평구,2022-08,5480004.0,64.0,0.0,88.0
은평구,2022-09,5182611.0,97.0,1.0,126.0
은평구,2022-10,5523151.0,92.0,0.0,127.0
은평구,2022-11,5347030.0,77.0,0.0,112.0
은평구,2022-12,5337723.0,69.0,1.0,122.0
은평구,2023-01,4781341.0,90.0,0.0,116.0
은평구,2023-02,4767346.0,45.0,0.0,64.0
은평구,2023-03,5561998.0,83.0,1.0,107.0
은평구,2023-04,5328877.0,96.0,1.0,123.0
은평구,2023-05,5461427.0,93.0,0.0,117.0
은평구,2023-06,5388615.0,75.0,2.0,88.0
은평구,2023-07,5438019.0,79.0,0.0,113.0
은평구,2023-08,5368082.0,92.0,1.0,114.0
은평구,2023-09,5234251.0,98.0,0.0,142.0
은평구,2023-10,5332883.0,94.0,1.0,122.0
은평구,2023-11,5350052.0,100.0,0.0,133.0
은평구,2023-12,5326615.0,94.0,1.0,114.0
은평구,2024-01,5065781.0,,,
은평구,2024-02,4754385.0,,,
은평구,2024-03,5425846.0,,,
은평구,2024-04,5538339.0,,,
은평구,2024-05,5649632.0,,,
은평구,2024-06,5424793.0,,,
은평구,2024-07,5690624.0,,,
은평구,2024-08,5963128.0,,,
은평구,2024-09,5749058.0,,,
은평구,2024-10,6070596.0,,,
은평구,2024-11,5993799.0,,,
은평구,2024-12,5959566.0,,,
은평구,2025-01,4906503.0,,,
은평구,2025-02,5229121.0,,,
은평구,2025-03,5826411.0,,,
은평구,2025-04,1088236.0,,,
종로구,2017-01,,98.0,2.0,159.0
종로구,2017-02,,71.0,2.0,96.0
종로구,2017-03,,99.0,1.0,140.0
종로구,2017-04,,113.0,1.0,166.0
종로구,2017-05,,116.0,0.0,146.0
종로구,2017-06,,114.0,0.0,152.0
종로구,2017-07,,87.0,2.0,141.0
종로구,2017-08,,81.0,0.0,119.0
종로구,2017-09,,112.0,1.0,155.0
종로구,2017-10,,94.0,0.0,145.0
종로구,2017-11,,97.0,2.0,115.0
종로구,2017-12,,108.0,2.0,155.0
종로구,2018-01,,103.0,0.0,133.0
종로구,2018-02,,84.0,1.0,111.0
종로구,2018-03,,101.0,0.0,149.0
종로구,2018-04,,93.0,0.0,114.0
종로구,2018-05,,102.0,1.0,143.0
종로구,2018-06,,96.0,1.0,123.0
종로구,2018-07,,89.0,0.0,128.0
종로구,2018-08,,90.0,0.0,127.0
종로구,2018-09,,91.0,1.0,133.0
종로구,2018-10,,113.0,0.0,166.0
종로구,2018-11,,75.0,1.0,100.0
종로구,2018-12,,97.0,1.0,119.0
종로구,2019-01,,87.0,1.0,125.0
종로구,2019-02,,66.0,1.0,84.0
종로구,2019-03,,87.0,2.0,122.0
종로구,2019-04,,85.0,0.0,131.0
종로구,2019-05,,112.0,1.0,158.0
종로구,2019-06,,95.0,1.0,116.0
종로구,2019-07,,83.0,0.0,109.0
종로구,2019-08,,115.0,0.0,164.0
종로구,2019-09,,99.0,0.0,143.0
종로구,2019-10,,104.0,0.0,139.0
종로구,2019-11,,100.0,0.0,126.0
종로구,2019-12,,100.0,0.0,142.0
종로구,2020-01,,76.0,1.0,103.0
종로구,2020-02,,90.0,1.0,121.0
종로구,2020-03,,55.0,0.0,69.0
종로구,2020-04,,61.0,0.0,108.0
종로구,2020-05,,83.0,1.0,112.0
종로구,2020-06,,82.0,0.0,107.0
종로구,2020-07,,89.0,0.0,130.0
종로구,2020-08,,69.0,1.0,88.0
종로구,2020-09,,73.0,0.0,91.0
종로구,2020-10,,75.0,0.0,93.0
종로구,2020-11,,82.0,1.0,107.0
종로구,2020-12,,68.0,0.0,95.0
종로구,2021-01,,69.0,3.0,93.0
종로구,2021-02,,54.0,0.0,75.0
종로구,2021-03,,66.0,0.0,92.0
종로구,2021-04,,51.0,0.0,66.0
종로구,2021-05,,62.0,0.0,91.0
종로구,2021-06,,70.0,1.0,90.0
종로구,2021-07,,71.0,0.0,94.0
종로구,2021-08,,65.0,1.0,92.0
종로구,2021-09,,54.0,0.0,74.0
종로구,2021-10,,75.0,0.0,97.0
종로구,2021-11,,75.0,1.0,103.0
종로구,2021-12,,66.0,0.0,83.0
종로구,2022-01,4680304.0,65.0,0.0,89.0
종로구,2022-02,4064323.0,59.0,0.0,87.0
종로구,2022-03,4822051.0,70.0,0.0,88.0
종로구,2022-04,5589754.0,90.0,0.0,133.0
종로구,2022-05,6312459.0,88.0,1.0,130.0
종로구,2022-06,5897162.0,78.0,1.0,99.0
종로구,2022-07,5967031.0,109.0,0.0,146.0
종로구,2022-08,5953339.0,77.0,1.0,105.0
종로구,2022-09,5861513.0,99.0,0.0,138.0
종로구,2022-10,6338385.0,81.0,0.0,118.0
종로구,2022-11,6129934.0,77.0,0.0,108.0
종로구,2022-12,5820975.0,81.0,0.0,110.0
종로구,2023-01,5086045.0,77.0,2.0,108.0
종로구,2023-02,5189018.0,66.0,0.0,84.0
종로구,2023-03,6292659.0,67.0,0.0,97.0
종로구,2023-04,6039824.0,73.0,1.0,90.0
종로구,2023-05,6198116.0,88.0,0.0,136.0
종로구,2023-06,6023162.0,82.0,0.0,101.0
종로구,2023-07,5809826.0,95.0,0.0,121.0
종로구,2023-08,5741067.0,83.0,1.0,114.0
종로구,2023-09,5956634.0,81.0,1.0,132.0
종로구,2023-10,6249531.0,96.0,2.0,120.0
종로구,2023-11,6148330.0,80.0,1.0,99.0
종로구,2023-12,5947595.0,100.0,0.0,129.0
종로구,2024-01,5503264.0,,,
종로구,2024-02,5142088.0,,,
종로구,2024-03,6138280.0,,,
종로구,2024-04,6352932.0,,,
종로구,2024-05,6555668.0,,,
종로구,2024-06,6138447.0,,,
종로구,2024-07,6218588.0,,,
종로구,2024-08,5923310.0,,,
종로구,2024-09,5983796.0,,,
종로구,2024-10,6578398.0,,,
종로구,2024-11,6409936.0,,,
종로구,2024-12,6097096.0,,,
종로구,2025-01,4702183.0,,,
종로구,2025-02,5034268.0,,,
종로구,2025-03,6121838.0,,,
종로구,2025-04,1113082.0,,,
중구,2017-01,,96.0,0.0,133.0
중구,2017-02,,103.0,0.0,147.0
중구,2017-03,,110.0,1.0,134.0
중구,2017-04,,89.0,0.0,132.0
중구,2017-05,,111.0,0.0,142.0
중구,2017-06,,108.0,2.0,151.0
중구,2017-07,,109.0,0.0,141.0
중구,2017-08,,96.0,0.0,140.0
중구,2017-09,,101.0,1.0,131.0
중구,2017-10,,105.0,0.0,129.0
중구,2017-11,,124.0,0.0,167.0
중구,2017-12,,100.0,0.0,137.0
중구,2018-01,,104.0,1.0,143.0
중구,2018-02,,95.0,2.0,116.0
중구,2018-03,,106.0,1.0,141.0
중구,2018-04,,84.0,1.0,130.0
중구,2018-05,,105.0,1.0,134.0
중구,2018-06,,103.0,0.0,129.0
중구,2018-07,,80.0,0.0,116.0
중구,2018-08,,85.0,1.0,117.0
중구,2018-09,,77.0,0.0,93.0
중구,2018-10,,102.0,0.0,128.0
중구,2018-11,,93.0,1.0,131.0
중구,2018-12,,94.0,1.0,128.0
중구,2019-01,,100.0,3.0,124.0
중구,2019-02,,53.0,0.0,80.0
중구,2019-03,,85.0,0.0,113.0
중구,2019-04,,113.0,1.0,154.0
중구,2019-05,,104.0,0.0,135.0
중구,2019-06,,104.0,0.0,139.0
중구,2019-07,,107.0,0.0,140.0
중구,2019-08,,101.0,0.0,127.0
중구,2019-09,,90.0,0.0,125.0
중구,2019-10,,93.0,1.0,133.0
중구,2019-11,,121.0,0.0,163.0
중구,2019-12,,113.0,0.0,182.0
중구,2020-01,,81.0,0.0,114.0
중구,2020-02,,78.0,0.0,110.0
중구,2020-03,,61.0,2.0,75.0
중구,2020-04,,64.0,0.0,77.0
중구,2020-05,,104.0,2.0,137.0
중구,2020-06,,80.0,1.0,114.0
중구,2020-07,,77.0,0.0,97.0
중구,2020-08,,83.0,0.0,102.0
중구,2020-09,,66.0,0.0,80.0
중구,2020-10,,94.0,0.0,130.0
중구,2020-11,,88.0,0.0,114.0
중구,2020-12,,79.0,1.0,98.0
중구,2021-01,,74.0,0.0,85.0
중구,2021-02,,68.0,2.0,98.0
중구,2021-03,,67.0,0.0,89.0
중구,2021-04,,73.0,0.0,106.0
중구,2021-05,,78.0,0.0,121.0
중구,2021-06,,67.0,0.0,93.0
중구,2021-07,,69.0,0.0,96.0
중구,2021-08,,55.0,0.0,68.0
중구,2021-09,,64.0,0.0,82.0
중구,2021-10,,78.0,0.0,108.0
중구,2021-11,,84.0,0.0,104.0
중구,2021-12,,77.0,1.0,106.0
중구,2022-01,3211943.0,77.0,0.0,88.0
중구,2022-02,2752217.0,59.0,1.0,83.0
중구,2022-03,3197825.0,54.0,0.0,76.0
중구,2022-04,3813677.0,81.0,0.0,109.0
중구,2022-05,4212498.0,72.0,0.0,93.0
중구,2022-06,4014816.0,73.0,0.0,89.0
중구,2022-07,4149037.0,87.0,0.0,107.0
중구,2022-08,4124180.0,66.0,0.0,91.0
중구,2022-09,3926824.0,88.0,1.0,114.0
중구,2022-10,4238700.0,81.0,0.0,96.0
중구,2022-11,4090752.0,92.0,0.0,121.0
중구,2022-12,4002144.0,113.0,0.0,145.0
중구,2023-01,3533052.0,81.0,0.0,116.0
중구,2023-02,3587424.0,58.0,0.0,78.0
중구,2023-03,4167294.0,88.0,0.0,116.0
중구,2023-04,4086674.0,82.0,0.0,112.0
중구,2023-05,4199322.0,67.0,0.0,82.0
중구,2023-06,4191272.0,78.0,0.0,102.0
중구,2023-07,4075280.0,79.0,0.0,99.0
중구,2023-08,4043249.0,61.0,0.0,74.0
중구,2023-09,4055338.0,76.0,0.0,91.0
중구,2023-10,4330032.0,84.0,0.0,107.0
중구,2023-11,4260222.0,98.0,2.0,110.0
중구,2023-12,4194946.0,79.0,1.0,107.0
중구,2024-01,3860155.0,,,
중구,2024-02,3669717.0,,,
중구,2024-03,4195499.0,,,
중구,2024-04,4480619.0,,,
중구,2024-05,4549649.0,,,
중구,2024-06,4352213.0,,,
중구,2024-07,4502518.0,,,
중구,2024-08,5552376.0,,,
중구,2024-09,5497272.0,,,
중구,2024-10,6006703.0,,,
중구,2024-11,5743170.0,,,
중구,2024-12,5619453.0,,,
중구,2025-01,4441548.0,,,
중구,2025-02,4785678.0,,,
중구,2025-03,5147261.0,,,
중구,2025-04,867770.0,,,
중랑구,2017-01,,127.0,1.0,179.0
중랑구,2017-02,,113.0,1.0,175.0
중랑구,2017-03,,129.0,0.0,171.0
중랑구,2017-04,,120.0,0.0,169.0
중랑구,2017-05,,173.0,1.0,233.0
중랑구,2017-06,,145.0,0.0,184.0
중랑구,2017-07,,136.0,0.0,185.0
중랑구,2017-08,,132.0,0.0,174.0
중랑구,2017-09,,153.0,1.0,190.0
중랑구,2017-10,,144.0,0.0,207.0
중랑구,2017-11,,140.0,1.0,193.0
중랑구,2017-12,,127.0,1.0,168.0
중랑구,2018-01,,125.0,1.0,183.0
중랑구,2018-02,,125.0,1.0,169.0
중랑구,2018-03,,116.0,3.0,140.0
중랑구,2018-04,,121.0,0.0,159.0
중랑구,2018-05,,151.0,1.0,213.0
중랑구,2018-06,,130.0,0.0,180.0
중랑구,2018-07,,144.0,0.0,188.0
중랑구,2018-08,,112.0,2.0,153.0
중랑구,2018-09,,124.0,0.0,183.0
중랑구,2018-10,,154.0,0.0,227.0
중랑구,2018-11,,139.0,2.0,182.0
중랑구,2018-12,,124.0,0.0,158.0
중랑구,2019-01,,122.0,0.0,153.0
중랑구,2019-02,,117.0,0.0,142.0
중랑구,2019-03,,118.0,2.0,151.0
중랑구,2019-04,,134.0,1.0,178.0
중랑구,2019-05,,134.0,1.0,179.0
중랑구,2019-06,,131.0,2.0,164.0
중랑구,2019-07,,125.0,1.0,175.0
중랑구,2019-08,,138.0,1.0,187.0
중랑구,2019-09,,147.0,3.0,180.0
중랑구,2019-10,,171.0,1.0,229.0
중랑구,2019-11,,156.0,0.0,219.0
중랑구,2019-12,,127.0,0.0,165.0
중랑구,2020-01,,112.0,1.0,184.0
중랑구,2020-02,,159.0,0.0,191.0
중랑구,2020-03,,91.0,0.0,115.0
중랑구,2020-04,,116.0,2.0,156.0
중랑구,2020-05,,124.0,0.0,156.0
중랑구,2020-06,,129.0,0.0,186.0
중랑구,2020-07,,101.0,0.0,143.0
중랑구,2020-08,,108.0,0.0,141.0
중랑구,2020-09,,136.0,0.0,180.0
중랑구,2020-10,,143.0,0.0,212.0
중랑구,2020-11,,137.0,1.0,172.0
중랑구,2020-12,,91.0,0.0,116.0
중랑구,2021-01,,104.0,0.0,129.0
중랑구,2021-02,,106.0,1.0,133.0
중랑구,2021-03,,133.0,0.0,176.0
중랑구,2021-04,,124.0,2.0,178.0
중랑구,2021-05,,110.0,0.0,157.0
중랑구,2021-06,,120.0,0.0,173.0
중랑구,2021-07,,120.0,2.0,155.0
중랑구,2021-08,,100.0,0.0,122.0
중랑구,2021-09,,100.0,1.0,138.0
중랑구,2021-10,,114.0,0.0,156.0
중랑구,2021-11,,125.0,0.0,159.0
중랑구,2021-12,,117.0,1.0,150.0
중랑구,2022-01,3450517.0,114.0,0.0,153.0
중랑구,2022-02,3021241.0,89.0,1.0,121.0
중랑구,2022-03,3479875.0,95.0,1.0,120.0
중랑구,2022-04,3804493.0,133.0,0.0,186.0
중랑구,2022-05,4088410.0,135.0,1.0,163.0
중랑구,2022-06,3906296.0,119.0,1.0,148.0
중랑구,2022-07,4100833.0,128.0,0.0,179.0
중랑구,2022-08,4066760.0,121.0,0.0,164.0
중랑구,2022-09,3874805.0,123.0,1.0,170.0
중랑구,2022-10,4121761.0,108.0,0.0,150.0
중랑구,2022-11,4026685.0,121.0,4.0,177.0
중랑구,2022-12,4089185.0,115.0,1.0,159.0
중랑구,2023-01,3656077.0,88.0,0.0,113.0
중랑구,2023-02,3626999.0,99.0,0.0,131.0
중랑구,2023-03,4260793.0,98.0,0.0,125.0
중랑구,2023-04,4061699.0,90.0,0.0,129.0
중랑구,2023-05,4221759.0,121.0,1.0,155.0
중랑구,2023-06,4112628.0,111.0,3.0,153.0
중랑구,2023-07,4143407.0,89.0,0.0,135.0
중랑구,2023-08,4058059.0,109.0,1.0,145.0
중랑구,2023-09,4002154.0,123.0,0.0,171.0
중랑구,2023-10,4011575.0,122.0,0.0,169.0
중랑구,2023-11,4092183.0,105.0,2.0,140.0
중랑구,2023-12,4108295.0,113.0,0.0,138.0
중랑구,2024-01,3865973.0,,,
중랑구,2024-02,3615942.0,,,
중랑구,2024-03,4146370.0,,,
중랑구,2024-04,4184762.0,,,
중랑구,2024-05,4324557.0,,,
중랑구,2024-06,4092745.0,,,
중랑구,2024-07,4278562.0,,,
중랑구,2024-08,4474005.0,,,
중랑구,2024-09,4367611.0,,,
중랑구,2024-10,4593114.0,,,
중랑구,2024-11,4563803.0,,,
중랑구,2024-12,4601624.0,,,
중랑구,2025-01,3746106.0,,,
중랑구,2025-02,4000595.0,,,
중랑구,2025-03,4515057.0,,,
중랑구,2025-04,839270.0,,,
소계,2017-01,,3166.0,33.0,4692.0
소계,2017-02,,2728.0,26.0,3883.0
소계,2017-03,,3098.0,29.0,4241.0
소계,2017-04,,3172.0,22.0,4372.0
소계,2017-05,,3284.0,27.0,4539.0
소계,2017-06,,3247.0,29.0,4421.0
소계,2017-07,,3268.0,31.0,4577.0
소계,2017-08,,3308.0,24.0,4579.0
소계,2017-09,,3488.0,33.0,4752.0
소계,2017-10,,3312.0,31.0,4646.0
소계,2017-11,,3375.0,28.0,4600.0
소계,2017-12,,3179.0,30.0,4508.0
소계,2018-01,,3192.0,30.0,4490.0
소계,2018-02,,2973.0,28.0,4178.0
소계,2018-03,,3072.0,28.0,4288.0
소계,2018-04,,3219.0,24.0,4375.0
소계,2018-05,,3454.0,22.0,4795.0
소계,2018-06,,3253.0,21.0,4452.0
소계,2018-07,,3321.0,29.0,4588.0
소계,2018-08,,3203.0,27.0,4528.0
소계,2018-09,,3144.0,20.0,4335.0
소계,2018-10,,3500.0,21.0,4752.0
소계,2018-11,,3243.0,30.0,4499.0
소계,2018-12,,3221.0,24.0,4471.0
소계,2019-01,,2983.0,25.0,4134.0
소계,2019-02,,2482.0,13.0,3368.0
소계,2019-03,,3099.0,22.0,4223.0
소계,2019-04,,3283.0,14.0,4500.0
소계,2019-05,,3497.0,24.0,4886.0
소계,2019-06,,3290.0,20.0,4542.0
소계,2019-07,,3311.0,15.0,4446.0
소계,2019-08,,3447.0,22.0,4765.0
소계,2019-09,,3313.0,25.0,4550.0
소계,2019-10,,3634.0,31.0,5053.0
소계,2019-11,,3669.0,14.0,4933.0
소계,2019-12,,3250.0,25.0,4504.0
소계,2020-01,,2788.0,18.0,3944.0
소계,2020-02,,2999.0,20.0,3980.0
소계,2020-03,,2561.0,21.0,3385.0
소계,2020-04,,2724.0,17.0,3724.0
소계,2020-05,,3139.0,18.0,4294.0
소계,2020-06,,3189.0,15.0,4372.0
소계,2020-07,,3162.0,15.0,4319.0
소계,2020-08,,2926.0,19.0,3948.0
소계,2020-09,,2991.0,21.0,4035.0
소계,2020-10,,3122.0,20.0,4143.0
소계,2020-11,,3007.0,19.0,3926.0
소계,2020-12,,2619.0,16.0,3443.0
소계,2021-01,,2717.0,17.0,3690.0
소계,2021-02,,2505.0,21.0,3334.0
소계,2021-03,,2789.0,12.0,3740.0
소계,2021-04,,2952.0,14.0,3987.0
소계,2021-05,,2963.0,24.0,3994.0
소계,2021-06,,2990.0,16.0,3960.0
소계,2021-07,,2874.0,21.0,3781.0
소계,2021-08,,2778.0,25.0,3702.0
소계,2021-09,,2737.0,24.0,3547.0
소계,2021-10,,2814.0,24.0,3787.0
소계,2021-11,,2925.0,19.0,3935.0
소계,2021-12,,2869.0,26.0,3766.0
소계,2022-01,109851800.0,2874.0,18.0,3868.0
소계,2022-02,95108731.0,2176.0,16.0,2919.0
소계,2022-03,108524976.0,2187.0,12.0,2852.0
소계,2022-04,121410975.0,2847.0,23.0,3905.0
소계,2022-05,131377473.0,3030.0,19.0,4065.0
소계,2022-06,125158957.0,2748.0,16.0,3697.0
소계,2022-07,131787561.0,3021.0,23.0,4026.0
소계,2022-08,130575799.0,2734.0,19.0,3705.0
소계,2022-09,123207532.0,2965.0,21.0,3940.0
소계,2022-10,131267447.0,3137.0,15.0,4256.0
소계,2022-11,128111031.0,2906.0,14.0,3900.0
소계,2022-12,127348792.0,3073.0,25.0,4196.0
소계,2023-01,114349277.0,2526.0,14.0,3407.0
소계,2023-02,114099092.0,2279.0,15.0,3105.0
소계,2023-03,132801041.0,2632.0,18.0,3442.0
소계,2023-04,126941901.0,2749.0,12.0,3723.0
소계,2023-05,130470268.0,2904.0,13.0,3976.0
소계,2023-06,128909529.0,2820.0,21.0,3783.0
소계,2023-07,129428369.0,2802.0,13.0,3794.0
소계,2023-08,127306368.0,2949.0,12.0,3986.0
소계,2023-09,125095671.0,3025.0,15.0,4088.0
소계,2023-10,127190262.0,3035.0,17.0,4089.0
소계,2023-11,129200919.0,3032.0,16.0,3999.0
소계,2023-12,127970283.0,3058.0,14.0,4022.0
소계,2024-01,122001192.0,,,
소계,2024-02,113170026.0,,,
소계,2024-03,130392130.0,,,
소계,2024-04,132514946.0,,,
소계,2024-05,135493958.0,,,
소계,2024-06,129815194.0,,,
소계,2024-07,135845910.0,,,
소계,2024-08,134963368.0,,,
소계,2024-09,130420504.0,,,
소계,2024-10,138959780.0,,,
소계,2024-11,137372702.0,,,
소계,2024-12,136904170.0,,,
소계,2025-01,110825189.0,,,
소계,2025-02,119292701.0,,,
소계,2025-03,136985126.0,,,
소계,2025-04,26535042.0,,,
