자치구,년월,버스승객수,발생건수,사망자수,부상자수
금천구,'2020.04,0,58,1,71
금천구,'2020.05,0,77,0,101
금천구,'2020.06,0,70,1,93
금천구,'2020.07,0,73,0,90
금천구,'2020.08,0,65,1,87
금천구,'2020.09,0,61,1,83
금천구,'2020.10,0,77,1,110
금천구,'2020.11,0,77,0,100
금천구,'2020.12,0,57,1,89
금천구,'2021.01,0,58,0,81
금천구,'2021.02,0,55,2,75
금천구,'2021.03,0,60,0,79
금천구,'2021.04,0,82,0,106
금천구,'2021.05,0,80,2,142
금천구,'2021.06,0,71,0,97
금천구,'2021.07,0,82,2,110
금천구,'2021.08,0,64,1,91
금천구,'2021.09,0,75,3,97
금천구,'2021.10,0,52,3,97
금천구,'2021.11,0,62,2,85
금천구,'2021.12,0,86,1,107
금천구,'2022.01,3464576,73,0,105
금천구,'2022.02,2992876,63,1,86
금천구,'2022.03,3356763,53,0,67
금천구,'2022.04,3677668,60,2,92
금천구,'2022.05,3958183,78,2,106
금천구,'2022.06,3838535,67,0,91
금천구,'2022.07,4092988,82,1,101
금천구,'2022.08,4069548,77,0,104
금천구,'2022.09,3746389,72,0,99
금천구,'2022.10,4005688,55,0,77
금천구,'2022.11,3918336,83,0,116
금천구,'2022.12,3942691,81,3,108
금천구,'2023.01,3631716,74,0,107
금천구,'2023.02,3573557,65,0,94
금천구,'2023.03,4029091,65,2,78
금천구,'2023.04,3858501,81,1,109
금천구,'2023.05,3972149,65,0,88
금천구,'2023.06,3934401,71,1,102
금천구,'2023.07,3990989,61,0,81
금천구,'2023.08,3930981,75,0,123
금천구,'2023.09,3751513,82,1,126
금천구,'2023.10,3791960,81,0,107
금천구,'2023.11,3861209,76,0,118
금천구,'2023.12,3843892,80,2,99
금천구,'2024.01,3724933,73,1,95
금천구,'2024.02,3433271,52,1,73
금천구,'2024.03,3792278,72,1,99
금천구,'2024.04,3835935,61,0,85
금천구,'2024.05,3890055,62,1,100
금천구,'2024.06,3752430,76,0,97
금천구,'2024.07,3992772,71,0,102
금천구,'2024.08,3750886,68,1,82
금천구,'2024.09,3504503,51,0,64
금천구,'2024.10,3709110,69,2,79
금천구,'2024.11,3679365,69,1,90
금천구,'2024.12,3721931,74,0,105
금천구,'2025.01,3088988,0,0,0
금천구,'2025.02,3314704,0,0,0
금천구,'2025.03,3763416,0,0,0
금천구,'2025.04,753505,0,0,0
노원구,'2017.01,0,132,0,189
노원구,'2017.02,0,100,1,122
노원구,'2017.03,0,121,0,164
노원구,'2017.04,0,121,1,176
노원구,'2017.05,0,134,0,178
노원구,'2017.06,0,107,0,135
노원구,'2017.07,0,118,2,160
노원구,'2017.08,0,143,2,190
노원구,'2017.09,0,158,1,219
노원구,'2017.10,0,132,1,192
노원구,'2017.11,0,116,2,165
노원구,'2017.12,0,117,1,165
노원구,'2018.01,0,132,2,176
노원구,'2018.02,0,125,1,164
노원구,'2018.03,0,125,1,217
노원구,'2018.04,0,141,1,180
노원구,'2018.05,0,142,0,193
노원구,'2018.06,0,126,4,155
노원구,'2018.07,0,115,2,178
노원구,'2018.08,0,111,1,169
노원구,'2018.09,0,140,0,218
노원구,'2018.10,0,128,1,179
노원구,'2018.11,0,130,1,172
노원구,'2018.12,0,154,0,226
노원구,'2019.01,0,137,1,201
노원구,'2019.02,0,101,0,136
노원구,'2019.03,0,123,1,169
노원구,'2019.04,0,139,0,191
노원구,'2019.05,0,153,1,203
노원구,'2019.06,0,138,0,187
노원구,'2019.07,0,148,2,192
노원구,'2019.08,0,139,0,188
노원구,'2019.09,0,149,1,222
노원구,'2019.10,0,165,1,203
노원구,'2019.11,0,175,0,231
노원구,'2019.12,0,136,1,179
노원구,'2020.01,0,116,0,181
노원구,'2020.02,0,134,0,171
노원구,'2020.03,0,99,0,126
노원구,'2020.04,0,128,0,175
노원구,'2020.05,0,138,0,186
노원구,'2020.06,0,120,0,177
노원구,'2020.07,0,125,0,164
노원구,'2020.08,0,126,0,183
노원구,'2020.09,0,130,2,180
노원구,'2020.10,0,124,2,157
노원구,'2020.11,0,112,1,161
노원구,'2020.12,0,110,0,155
노원구,'2021.01,0,86,3,112
노원구,'2021.02,0,113,1,163
노원구,'2021.03,0,130,0,181
노원구,'2021.04,0,115,1,157
노원구,'2021.05,0,107,0,143
노원구,'2021.06,0,125,1,186
노원구,'2021.07,0,126,0,183
노원구,'2021.08,0,128,0,165
노원구,'2021.09,0,123,0,160
노원구,'2021.10,0,118,2,153
노원구,'2021.11,0,121,0,171
노원구,'2021.12,0,121,0,166
노원구,'2022.01,3787607,115,0,154
노원구,'2022.02,3306090,71,0,101
노원구,'2022.03,3874521,96,0,136
노원구,'2022.04,4265676,134,2,175
노원구,'2022.05,4574679,121,0,168
노원구,'2022.06,4283101,129,1,172
노원구,'2022.07,4457199,110,0,162
노원구,'2022.08,4379010,127,1,179
노원구,'2022.09,4259057,119,1,153
노원구,'2022.10,4518190,139,0,191
노원구,'2022.11,4422760,108,1,146
노원구,'2022.12,4427209,115,0,176
노원구,'2023.01,3881344,95,2,118
노원구,'2023.02,3899723,75,0,104
노원구,'2023.03,4631618,104,0,169
노원구,'2023.04,4390800,105,0,143
노원구,'2023.05,4521595,122,0,179
노원구,'2023.06,4368089,120,0,151
노원구,'2023.07,4354539,104,2,145
노원구,'2023.08,4269672,110,0,158
노원구,'2023.09,4278207,125,0,165
노원구,'2023.10,4289167,148,3,193
노원구,'2023.11,4421436,117,1,157
노원구,'2023.12,4419616,141,1,187
노원구,'2024.01,4179429,101,0,155
노원구,'2024.02,3882033,95,0,131
노원구,'2024.03,4537493,109,0,153
노원구,'2024.04,4528332,100,1,136
노원구,'2024.05,4676384,121,2,159
노원구,'2024.06,4405132,129,0,169
노원구,'2024.07,4594144,95,0,130
노원구,'2024.08,4204377,123,0,162
노원구,'2024.09,4083893,107,1,127
노원구,'2024.10,4295288,120,0,148
노원구,'2024.11,4302681,102,1,136
노원구,'2024.12,4280133,86,0,111
노원구,'2025.01,3462312,0,0,0
노원구,'2025.02,3718978,0,0,0
노원구,'2025.03,4398402,0,0,0
노원구,'2025.04,882002,0,0,0
도봉구,'2017.01,0,72,0,107
도봉구,'2017.02,0,70,2,95
도봉구,'2017.03,0,62,1,84
도봉구,'2017.04,0,83,1,104
도봉구,'2017.05,0,81,1,92
도봉구,'2017.06,0,66,1,87
도봉구,'2017.07,0,94,2,129
도봉구,'2017.08,0,81,0,101
도봉구,'2017.09,0,88,0,119
도봉구,'2017.10,0,73,1,98
도봉구,'2017.11,0,108,0,128
도봉구,'2017.12,0,66,0,95
도봉구,'2018.01,0,67,0,84
도봉구,'2018.02,0,61,1,76
도봉구,'2018.03,0,53,0,59
도봉구,'2018.04,0,63,0,84
도봉구,'2018.05,0,86,1,102
도봉구,'2018.06,0,78,1,90
도봉구,'2018.07,0,76,1,93
도봉구,'2018.08,0,77,0,102
도봉구,'2018.09,0,69,0,90
도봉구,'2018.10,0,82,2,109
도봉구,'2018.11,0,53,0,89
도봉구,'2018.12,0,59,0,83
도봉구,'2019.01,0,70,3,100
도봉구,'2019.02,0,48,0,60
도봉구,'2019.03,0,68,0,100
도봉구,'2019.04,0,67,0,95
도봉구,'2019.05,0,82,0,113
도봉구,'2019.06,0,83,0,113
도봉구,'2019.07,0,63,0,76
도봉구,'2019.08,0,79,1,107
도봉구,'2019.09,0,71,0,93
도봉구,'2019.10,0,79,0,110
도봉구,'2019.11,0,72,0,100
도봉구,'2019.12,0,70,0,96
도봉구,'2020.01,0,58,0,84
도봉구,'2020.02,0,63,0,93
도봉구,'2020.03,0,50,1,59
도봉구,'2020.04,0,58,0,74
도봉구,'2020.05,0,60,0,94
도봉구,'2020.06,0,65,0,83
도봉구,'2020.07,0,75,2,122
도봉구,'2020.08,0,57,0,69
도봉구,'2020.09,0,54,0,63
도봉구,'2020.10,0,78,1,101
도봉구,'2020.11,0,61,0,74
도봉구,'2020.12,0,62,3,74
도봉구,'2021.01,0,46,0,57
도봉구,'2021.02,0,53,0,69
도봉구,'2021.03,0,53,0,66
도봉구,'2021.04,0,58,0,74
도봉구,'2021.05,0,47,1,54
도봉구,'2021.06,0,58,0,72
도봉구,'2021.07,0,47,0,61
도봉구,'2021.08,0,47,1,64
도봉구,'2021.09,0,46,0,61
도봉구,'2021.10,0,35,0,47
도봉구,'2021.11,0,50,0,75
도봉구,'2021.12,0,51,1,68
도봉구,'2022.01,3000071,54,0,76
도봉구,'2022.02,2621476,41,0,54
도봉구,'2022.03,2950273,39,1,50
도봉구,'2022.04,3217644,44,0,69
도봉구,'2022.05,3439863,52,0,60
도봉구,'2022.06,3307529,41,1,49
도봉구,'2022.07,3487726,41,0,55
도봉구,'2022.08,3430310,45,0,72
도봉구,'2022.09,3243754,44,0,58
도봉구,'2022.10,3442298,37,0,44
도봉구,'2022.11,3348998,43,0,57
도봉구,'2022.12,3415370,41,0,61
도봉구,'2023.01,3089174,36,1,43
도봉구,'2023.02,3031104,32,0,42
도봉구,'2023.03,3481404,43,1,54
도봉구,'2023.04,3338513,48,0,65
도봉구,'2023.05,3427490,40,0,48
도봉구,'2023.06,3383460,49,1,70
도봉구,'2023.07,3429717,51,0,69
도봉구,'2023.08,3355530,54,1,61
도봉구,'2023.09,3271403,45,0,52
도봉구,'2023.10,3284137,47,2,72
도봉구,'2023.11,3323088,37,1,45
도봉구,'2023.12,3368311,48,0,64
도봉구,'2024.01,3223646,39,0,46
도봉구,'2024.02,2999391,35,0,50
도봉구,'2024.03,3404934,42,0,52
도봉구,'2024.04,3406225,47,2,65
도봉구,'2024.05,3486582,46,0,59
도봉구,'2024.06,3347747,49,0,62
도봉구,'2024.07,3525420,53,0,67
도봉구,'2024.08,3648848,31,1,45
도봉구,'2024.09,3508473,50,1,60
도봉구,'2024.10,3673280,43,1,50
도봉구,'2024.11,3648147,43,0,57
도봉구,'2024.12,3667231,44,0,58
도봉구,'2025.01,3039396,0,0,0
도봉구,'2025.02,3217779,0,0,0
도봉구,'2025.03,3565552,0,0,0
도봉구,'2025.04,667880,0,0,0
동대문구,'2017.01,0,156,1,218
동대문구,'2017.02,0,127,3,160
동대문구,'2017.03,0,144,1,181
동대문구,'2017.04,0,144,0,165
동대문구,'2017.05,0,118,0,145
동대문구,'2017.06,0,142,0,166
동대문구,'2017.07,0,154,1,205
동대문구,'2017.08,0,149,7,172
동대문구,'2017.09,0,147,1,182
동대문구,'2017.10,0,143,5,179
동대문구,'2017.11,0,144,2,173
동대문구,'2017.12,0,150,4,193
동대문구,'2018.01,0,142,0,185
동대문구,'2018.02,0,131,1,162
동대문구,'2018.03,0,128,3,163
동대문구,'2018.04,0,135,2,166
동대문구,'2018.05,0,150,0,205
동대문구,'2018.06,0,146,1,184
동대문구,'2018.07,0,152,0,182
동대문구,'2018.08,0,135,0,185
동대문구,'2018.09,0,148,2,175
동대문구,'2018.10,0,151,2,184
동대문구,'2018.11,0,133,2,181
동대문구,'2018.12,0,148,1,188
동대문구,'2019.01,0,115,0,148
동대문구,'2019.02,0,92,0,133
동대문구,'2019.03,0,111,1,147
동대문구,'2019.04,0,126,0,153
동대문구,'2019.05,0,112,0,141
동대문구,'2019.06,0,132,4,165
동대문구,'2019.07,0,142,1,175
동대문구,'2019.08,0,137,2,171
동대문구,'2019.09,0,157,2,194
동대문구,'2019.10,0,139,3,172
동대문구,'2019.11,0,149,0,200
동대문구,'2019.12,0,153,2,189
동대문구,'2020.01,0,98,1,115
동대문구,'2020.02,0,119,0,155
동대문구,'2020.03,0,92,2,128
동대문구,'2020.04,0,119,0,149
동대문구,'2020.05,0,108,1,142
동대문구,'2020.06,0,144,1,193
동대문구,'2020.07,0,134,0,181
동대문구,'2020.08,0,119,0,148
동대문구,'2020.09,0,131,0,172
동대문구,'2020.10,0,137,2,163
동대문구,'2020.11,0,138,2,167
동대문구,'2020.12,0,109,1,132
동대문구,'2021.01,0,101,1,138
동대문구,'2021.02,0,93,0,113
동대문구,'2021.03,0,105,2,127
동대문구,'2021.04,0,122,0,150
동대문구,'2021.05,0,125,3,153
동대문구,'2021.06,0,116,0,128
동대문구,'2021.07,0,122,1,137
동대문구,'2021.08,0,114,4,122
동대문구,'2021.09,0,133,5,161
동대문구,'2021.10,0,120,0,144
동대문구,'2021.11,0,131,1,158
동대문구,'2021.12,0,108,0,125
동대문구,'2022.01,4768335,154,1,178
동대문구,'2022.02,4106205,85,0,97
동대문구,'2022.03,4727793,94,0,109
동대문구,'2022.04,5214764,116,1,131
동대문구,'2022.05,5617464,151,0,193
동대문구,'2022.06,5352302,110,0,141
동대문구,'2022.07,5559994,139,3,162
동대문구,'2022.08,5541207,112,2,134
동대문구,'2022.09,5420337,128,1,169
동대문구,'2022.10,5736321,147,1,182
동대문구,'2022.11,5642217,127,0,145
동대문구,'2022.12,5590858,171,3,202
동대문구,'2023.01,4968040,121,1,144
동대문구,'2023.02,4944255,112,0,147
동대문구,'2023.03,5960280,133,1,154
동대문구,'2023.04,5688986,132,1,163
동대문구,'2023.05,5883441,153,0,201
동대문구,'2023.06,5731480,147,1,183
동대문구,'2023.07,5621887,133,0,152
동대문구,'2023.08,5549204,153,1,186
동대문구,'2023.09,5726325,130,2,144
동대문구,'2023.10,5716289,157,0,194
동대문구,'2023.11,5883591,160,2,192
동대문구,'2023.12,5764636,143,1,179
동대문구,'2024.01,5411243,169,0,206
동대문구,'2024.02,5020766,106,1,134
동대문구,'2024.03,5949827,108,1,130
동대문구,'2024.04,5982670,122,0,148
동대문구,'2024.05,6185953,119,0,150
동대문구,'2024.06,5828030,141,1,171
동대문구,'2024.07,5921547,104,0,139
동대문구,'2024.08,5229794,132,0,173
동대문구,'2024.09,5239564,124,0,163
동대문구,'2024.10,5520830,142,1,185
동대문구,'2024.11,5522865,130,0,155
동대문구,'2024.12,5468871,123,1,152
동대문구,'2025.01,4401008,0,0,0
동대문구,'2025.02,4678624,0,0,0
동대문구,'2025.03,5852701,0,0,0
동대문구,'2025.04,1222686,0,0,0
동작구,'2017.01,0,126,2,196
동작구,'2017.02,0,121,2,177
동작구,'2017.03,0,111,0,164
동작구,'2017.04,0,114,1,163
동작구,'2017.05,0,93,3,143
동작구,'2017.06,0,114,2,194
동작구,'2017.07,0,116,0,162
동작구,'2017.08,0,123,1,182
동작구,'2017.09,0,119,1,174
동작구,'2017.10,0,108,3,145
동작구,'2017.11,0,127,2,167
동작구,'2017.12,0,137,3,176
동작구,'2018.01,0,92,1,109
동작구,'2018.02,0,109,2,148
동작구,'2018.03,0,89,0,126
동작구,'2018.04,0,133,3,179
동작구,'2018.05,0,125,1,176
동작구,'2018.06,0,133,1,179
동작구,'2018.07,0,110,1,150
동작구,'2018.08,0,134,0,169
동작구,'2018.09,0,122,0,167
동작구,'2018.10,0,126,0,174
동작구,'2018.11,0,113,0,144
동작구,'2018.12,0,126,0,171
동작구,'2019.01,0,89,1,118
동작구,'2019.02,0,87,0,119
동작구,'2019.03,0,130,1,184
동작구,'2019.04,0,111,1,136
동작구,'2019.05,0,137,0,231
동작구,'2019.06,0,125,0,210
동작구,'2019.07,0,121,0,168
동작구,'2019.08,0,106,0,150
동작구,'2019.09,0,124,2,156
동작구,'2019.10,0,133,0,184
동작구,'2019.11,0,131,0,193
동작구,'2019.12,0,112,0,172
동작구,'2020.01,0,100,0,135
동작구,'2020.02,0,86,0,129
동작구,'2020.03,0,108,2,146
동작구,'2020.04,0,104,0,147
동작구,'2020.05,0,118,1,147
동작구,'2020.06,0,148,1,218
동작구,'2020.07,0,102,0,136
동작구,'2020.08,0,122,2,170
동작구,'2020.09,0,119,1,164
동작구,'2020.10,0,108,1,152
동작구,'2020.11,0,97,2,128
동작구,'2020.12,0,95,0,147
동작구,'2021.01,0,81,2,109
동작구,'2021.02,0,74,2,99
동작구,'2021.03,0,96,0,127
동작구,'2021.04,0,96,0,130
동작구,'2021.05,0,113,0,158
동작구,'2021.06,0,126,1,167
동작구,'2021.07,0,98,3,120
동작구,'2021.08,0,98,1,126
동작구,'2021.09,0,71,0,93
동작구,'2021.10,0,89,0,116
동작구,'2021.11,0,102,0,132
동작구,'2021.12,0,104,2,143
동작구,'2022.01,4804278,107,2,153
동작구,'2022.02,4126659,78,2,112
동작구,'2022.03,4784891,67,0,93
동작구,'2022.04,5332168,93,0,122
동작구,'2022.05,5755596,96,0,132
동작구,'2022.06,5301323,96,0,118
동작구,'2022.07,5499058,104,0,148
동작구,'2022.08,5426490,95,1,121
동작구,'2022.09,5284678,106,0,138
동작구,'2022.10,5545693,114,1,163
동작구,'2022.11,5419618,117,0,171
동작구,'2022.12,5263594,144,1,180
동작구,'2023.01,4676629,107,0,148
동작구,'2023.02,4614409,96,1,127
동작구,'2023.03,5536630,96,0,131
동작구,'2023.04,5261862,95,0,129
동작구,'2023.05,5452947,102,1,132
동작구,'2023.06,5336683,108,1,145
동작구,'2023.07,5264391,101,1,136
동작구,'2023.08,5197176,105,0,143
동작구,'2023.09,5246814,121,2,156
동작구,'2023.10,5285890,105,0,136
동작구,'2023.11,5353114,100,0,142
동작구,'2023.12,5218475,106,0,143
동작구,'2024.01,4920720,78,0,114
동작구,'2024.02,4544874,82,0,105
동작구,'2024.03,5413536,107,0,149
동작구,'2024.04,5496842,119,0,144
동작구,'2024.05,5652186,120,0,163
동작구,'2024.06,5399066,98,0,122
동작구,'2024.07,5525252,97,0,129
동작구,'2024.08,5298654,112,2,142
동작구,'2024.09,5303193,115,0,151
동작구,'2024.10,5659688,113,0,158
동작구,'2024.11,5571969,102,0,134
동작구,'2024.12,5525425,87,0,104
동작구,'2025.01,4442644,0,0,0
동작구,'2025.02,4738229,0,0,0
동작구,'2025.03,5721534,0,0,0
동작구,'2025.04,1136040,0,0,0
마포구,'2017.01,0,170,1,260
마포구,'2017.02,0,155,0,247
마포구,'2017.03,0,141,3,198
마포구,'2017.04,0,138,1,208
마포구,'2017.05,0,165,1,257
마포구,'2017.06,0,163,1,241
마포구,'2017.07,0,176,0,274
마포구,'2017.08,0,168,0,235
마포구,'2017.09,0,141,0,226
마포구,'2017.10,0,152,1,219
마포구,'2017.11,0,136,0,205
마포구,'2017.12,0,154,0,223
마포구,'2018.01,0,153,0,229
마포구,'2018.02,0,137,1,217
마포구,'2018.03,0,127,1,178
마포구,'2018.04,0,129,1,181
마포구,'2018.05,0,144,3,193
마포구,'2018.06,0,141,0,215
마포구,'2018.07,0,140,0,228
마포구,'2018.08,0,124,2,185
마포구,'2018.09,0,153,0,227
마포구,'2018.10,0,148,2,202
마포구,'2018.11,0,148,1,203
마포구,'2018.12,0,127,0,171
마포구,'2019.01,0,110,0,160
마포구,'2019.02,0,112,1,160
마포구,'2019.03,0,108,0,150
마포구,'2019.04,0,104,0,142
마포구,'2019.05,0,139,2,193
마포구,'2019.06,0,129,0,182
마포구,'2019.07,0,148,1,224
마포구,'2019.08,0,145,0,206
마포구,'2019.09,0,121,1,175
마포구,'2019.10,0,129,0,189
마포구,'2019.11,0,124,0,175
마포구,'2019.12,0,125,2,167
마포구,'2020.01,0,98,2,129
마포구,'2020.02,0,117,2,164
마포구,'2020.03,0,109,0,155
마포구,'2020.04,0,104,0,140
마포구,'2020.05,0,131,2,191
마포구,'2020.06,0,114,0,173
마포구,'2020.07,0,104,1,138
마포구,'2020.08,0,114,1,159
마포구,'2020.09,0,109,2,151
마포구,'2020.10,0,102,1,134
마포구,'2020.11,0,89,0,118
마포구,'2020.12,0,81,2,102
마포구,'2021.01,0,89,0,120
마포구,'2021.02,0,76,1,113
마포구,'2021.03,0,85,0,114
마포구,'2021.04,0,108,1,156
마포구,'2021.05,0,100,4,134
마포구,'2021.06,0,110,1,151
마포구,'2021.07,0,90,2,127
마포구,'2021.08,0,93,2,135
마포구,'2021.09,0,100,1,155
마포구,'2021.10,0,91,0,125
마포구,'2021.11,0,83,0,133
마포구,'2021.12,0,77,2,110
마포구,'2022.01,4778392,85,0,124
마포구,'2022.02,4104426,74,1,102
마포구,'2022.03,4644653,54,0,67
마포구,'2022.04,5207608,99,1,151
마포구,'2022.05,5727367,95,2,122
마포구,'2022.06,5511375,77,1,120
마포구,'2022.07,5926743,87,1,130
마포구,'2022.08,5886094,97,1,134
마포구,'2022.09,5497289,111,2,145
마포구,'2022.10,5869938,101,1,150
마포구,'2022.11,5671385,93,0,132
마포구,'2022.12,5676051,92,0,106
마포구,'2023.01,5084251,80,0,106
마포구,'2023.02,5119681,77,3,108
마포구,'2023.03,5910988,93,1,115
마포구,'2023.04,5648219,111,0,151
마포구,'2023.05,5843544,117,0,172
마포구,'2023.06,5797706,104,3,137
마포구,'2023.07,5940925,103,0,146
마포구,'2023.08,5838837,120,0,178
마포구,'2023.09,5707994,115,2,172
마포구,'2023.10,5846832,122,3,174
마포구,'2023.11,5846601,104,0,125
마포구,'2023.12,5789508,104,2,131
마포구,'2024.01,5507879,94,1,140
마포구,'2024.02,5092121,93,0,132
마포구,'2024.03,5873017,88,0,111
마포구,'2024.04,5964153,87,0,120
마포구,'2024.05,6131915,113,1,156
마포구,'2024.06,5904811,103,0,155
마포구,'2024.07,6260485,115,0,159
마포구,'2024.08,6284733,102,3,154
마포구,'2024.09,6081394,106,1,123
마포구,'2024.10,6465650,98,1,119
마포구,'2024.11,6305067,111,2,155
마포구,'2024.12,6292182,91,2,117
마포구,'2025.01,5019981,0,0,0
마포구,'2025.02,5419795,0,0,0
마포구,'2025.03,6292187,0,0,0
마포구,'2025.04,1213006,0,0,0
서대문구,'2017.01,0,90,1,130
서대문구,'2017.02,0,72,0,91
서대문구,'2017.03,0,86,2,112
서대문구,'2017.04,0,93,0,122
서대문구,'2017.05,0,102,0,143
서대문구,'2017.06,0,91,1,124
서대문구,'2017.07,0,85,1,133
서대문구,'2017.08,0,92,0,124
서대문구,'2017.09,0,96,0,120
서대문구,'2017.10,0,80,3,143
서대문구,'2017.11,0,72,0,95
서대문구,'2017.12,0,73,0,93
서대문구,'2018.01,0,71,0,106
서대문구,'2018.02,0,79,1,110
서대문구,'2018.03,0,83,0,101
서대문구,'2018.04,0,101,2,137
서대문구,'2018.05,0,87,2,120
서대문구,'2018.06,0,83,0,106
서대문구,'2018.07,0,86,0,114
서대문구,'2018.08,0,81,0,109
서대문구,'2018.09,0,86,0,118
서대문구,'2018.10,0,102,0,141
서대문구,'2018.11,0,82,0,123
서대문구,'2018.12,0,92,0,118
서대문구,'2019.01,0,82,0,108
서대문구,'2019.02,0,75,0,92
서대문구,'2019.03,0,73,1,83
서대문구,'2019.04,0,81,1,105
서대문구,'2019.05,0,111,1,159
서대문구,'2019.06,0,90,1,173
서대문구,'2019.07,0,107,1,146
서대문구,'2019.08,0,94,2,123
서대문구,'2019.09,0,118,3,178
서대문구,'2019.10,0,84,2,189
서대문구,'2019.11,0,104,1,139
서대문구,'2019.12,0,94,1,114
서대문구,'2020.01,0,84,0,138
서대문구,'2020.02,0,72,1,93
서대문구,'2020.03,0,61,0,98
서대문구,'2020.04,0,58,0,76
서대문구,'2020.05,0,75,1,98
서대문구,'2020.06,0,99,0,112
서대문구,'2020.07,0,98,0,144
서대문구,'2020.08,0,78,1,101
서대문구,'2020.09,0,69,3,88
서대문구,'2020.10,0,85,0,110
서대문구,'2020.11,0,82,0,107
서대문구,'2020.12,0,67,0,91
서대문구,'2021.01,0,88,0,128
서대문구,'2021.02,0,68,1,89
서대문구,'2021.03,0,64,0,84
서대문구,'2021.04,0,79,1,112
서대문구,'2021.05,0,71,1,94
서대문구,'2021.06,0,92,0,130
서대문구,'2021.07,0,84,2,103
서대문구,'2021.08,0,69,0,87
서대문구,'2021.09,0,78,0,95
서대문구,'2021.10,0,83,2,93
서대문구,'2021.11,0,75,0,93
서대문구,'2021.12,0,79,2,98
서대문구,'2022.01,4941306,79,2,108
서대문구,'2022.02,4313653,64,0,72
서대문구,'2022.03,4987467,62,0,78
서대문구,'2022.04,5571071,98,0,137
서대문구,'2022.05,6087411,88,0,127
서대문구,'2022.06,5774300,86,0,110
서대문구,'2022.07,6032671,85,1,113
서대문구,'2022.08,5982132,83,0,120
서대문구,'2022.09,5887225,91,1,116
서대문구,'2022.10,6272182,85,1,118
서대문구,'2022.11,6193704,79,0,109
서대문구,'2022.12,6001928,74,0,95
서대문구,'2023.01,5291788,74,0,99
서대문구,'2023.02,5300799,53,0,73
서대문구,'2023.03,6472710,70,0,94
서대문구,'2023.04,6157947,76,0,90
서대문구,'2023.05,6359738,92,1,126
서대문구,'2023.06,6120681,74,2,97
서대문구,'2023.07,6059444,67,0,93
서대문구,'2023.08,5949714,93,0,123
서대문구,'2023.09,6082965,69,0,101
서대문구,'2023.10,6144283,70,0,101
서대문구,'2023.11,6264366,87,0,106
서대문구,'2023.12,6087630,91,1,117
서대문구,'2024.01,5680181,81,0,108
서대문구,'2024.02,5239587,74,0,99
서대문구,'2024.03,6327698,76,1,112
서대문구,'2024.04,6431306,61,1,88
서대문구,'2024.05,6580624,76,1,97
서대문구,'2024.06,6149586,62,1,78
서대문구,'2024.07,6326902,61,1,89
서대문구,'2024.08,5347315,73,0,98
서대문구,'2024.09,5348830,55,0,70
서대문구,'2024.10,5731949,73,0,95
서대문구,'2024.11,5664277,68,1,94
서대문구,'2024.12,5510045,58,0,77
서대문구,'2025.01,4377121,0,0,0
서대문구,'2025.02,4682336,0,0,0
서대문구,'2025.03,5991120,0,0,0
서대문구,'2025.04,1281457,0,0,0
서초구,'2017.01,0,193,2,301
서초구,'2017.02,0,158,2,232
서초구,'2017.03,0,166,1,256
서초구,'2017.04,0,215,3,319
서초구,'2017.05,0,208,0,294
서초구,'2017.06,0,185,2,251
서초구,'2017.07,0,213,6,336
서초구,'2017.08,0,214,0,313
서초구,'2017.09,0,187,2,283
서초구,'2017.10,0,212,1,346
서초구,'2017.11,0,190,0,285
서초구,'2017.12,0,220,2,332
서초구,'2018.01,0,229,1,321
서초구,'2018.02,0,187,2,297
서초구,'2018.03,0,227,1,331
서초구,'2018.04,0,180,1,246
서초구,'2018.05,0,203,3,310
서초구,'2018.06,0,185,0,271
서초구,'2018.07,0,208,1,312
서초구,'2018.08,0,200,1,296
서초구,'2018.09,0,210,4,287
서초구,'2018.10,0,213,0,313
서초구,'2018.11,0,223,2,337
서초구,'2018.12,0,213,2,319
서초구,'2019.01,0,200,0,293
서초구,'2019.02,0,153,0,237
서초구,'2019.03,0,190,0,243
서초구,'2019.04,0,193,0,311
서초구,'2019.05,0,200,2,277
서초구,'2019.06,0,189,1,288
서초구,'2019.07,0,214,2,296
서초구,'2019.08,0,191,0,271
서초구,'2019.09,0,210,3,301
서초구,'2019.10,0,225,1,320
서초구,'2019.11,0,260,2,371
서초구,'2019.12,0,193,3,322
서초구,'2020.01,0,161,3,213
서초구,'2020.02,0,189,0,264
서초구,'2020.03,0,167,2,214
서초구,'2020.04,0,167,0,230
서초구,'2020.05,0,207,0,310
서초구,'2020.06,0,203,2,281
서초구,'2020.07,0,222,1,304
서초구,'2020.08,0,168,0,239
서초구,'2020.09,0,190,0,248
서초구,'2020.10,0,200,1,268
서초구,'2020.11,0,217,0,294
서초구,'2020.12,0,159,0,210
서초구,'2021.01,0,168,1,260
서초구,'2021.02,0,172,0,227
서초구,'2021.03,0,205,2,272
서초구,'2021.04,0,188,0,259
서초구,'2021.05,0,173,1,243
서초구,'2021.06,0,177,0,243
서초구,'2021.07,0,190,0,273
서초구,'2021.08,0,174,0,247
서초구,'2021.09,0,155,1,203
서초구,'2021.10,0,163,0,220
서초구,'2021.11,0,172,2,240
서초구,'2021.12,0,181,1,245
서초구,'2022.01,5965611,163,1,250
서초구,'2022.02,5094599,134,0,187
서초구,'2022.03,5750016,155,1,198
서초구,'2022.04,6574329,214,2,322
서초구,'2022.05,7145416,222,0,325
서초구,'2022.06,6773193,169,0,286
